sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
26,2026-05-14 23:09:27,1.300000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
27,2026-05-14 23:09:27,1.350000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
28,2026-05-14 23:09:27,1.400000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
29,2026-05-14 23:09:27,1.450000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
30,2026-05-14 23:09:27,1.500000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
31,2026-05-14 23:09:27,1.550000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
32,2026-05-14 23:09:27,1.600000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
33,2026-05-14 23:09:27,1.650000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
34,2026-05-14 23:09:28,1.700000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
35,2026-05-14 23:09:28,1.750000,2026-5-14_noexo.csv,noexo_control,0.000000,0.000000,3415.000000,1463.000000,0.000000,0.000000,0.000000,0.000000,3078.000000,1450.000000,0.000000,0.000000,0.000000,0.000000,496.000000,364.000000,0.000000,0.000000,10266.000000,4878.000000,4528.000000,860.000000,10266.000000,0.000000,53.491853,66.744754,0.139499,-0.343848,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,unknown_transition,
