sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
21,2026-05-14 22:45:54,1.050000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1754.000000,1184.000000,570.000000,0.000000,1754.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
22,2026-05-14 22:45:54,1.100000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1153.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1723.000000,1153.000000,570.000000,0.000000,1723.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
23,2026-05-14 22:45:54,1.150000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1776.000000,1195.000000,581.000000,0.000000,1776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
24,2026-05-14 22:45:54,1.200000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1776.000000,1195.000000,581.000000,0.000000,1776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
25,2026-05-14 22:45:54,1.250000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1186.000000,0.000000,0.000000,0.000000,0.000000,0.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1186.000000,581.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
26,2026-05-14 22:45:54,1.300000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1756.000000,1185.000000,571.000000,0.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
27,2026-05-14 22:45:54,1.350000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1765.000000,1195.000000,570.000000,0.000000,1765.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
28,2026-05-14 22:45:54,1.400000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1756.000000,1185.000000,571.000000,0.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
29,2026-05-14 22:45:54,1.450000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1755.000000,1184.000000,571.000000,0.000000,1755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
30,2026-05-14 22:45:54,1.500000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1755.000000,1184.000000,571.000000,0.000000,1755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
31,2026-05-14 22:45:54,1.550000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1765.000000,1195.000000,570.000000,0.000000,1765.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
32,2026-05-14 22:45:55,1.600000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,0.000000,549.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1744.000000,1195.000000,549.000000,0.000000,1744.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
33,2026-05-14 22:45:55,1.650000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1755.000000,1185.000000,570.000000,0.000000,1755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
34,2026-05-14 22:45:55,1.700000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1756.000000,1185.000000,571.000000,0.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
35,2026-05-14 22:45:55,1.750000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1756.000000,1185.000000,571.000000,0.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
36,2026-05-14 22:45:55,1.800000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1185.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1756.000000,1185.000000,571.000000,0.000000,1756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
37,2026-05-14 22:45:55,1.850000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,549.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1746.000000,1197.000000,549.000000,0.000000,1746.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
38,2026-05-14 22:45:55,1.900000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,0.000000,582.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1780.000000,1198.000000,582.000000,0.000000,1780.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
39,2026-05-14 22:45:55,1.950000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1197.000000,571.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
40,2026-05-14 22:45:55,2.000000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1196.000000,571.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
41,2026-05-14 22:45:55,2.050000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1196.000000,571.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
42,2026-05-14 22:45:55,2.100000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1196.000000,571.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
43,2026-05-14 22:45:55,2.150000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1197.000000,571.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
44,2026-05-14 22:45:55,2.200000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1197.000000,571.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
45,2026-05-14 22:45:55,2.250000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1197.000000,571.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
46,2026-05-14 22:45:55,2.300000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1197.000000,570.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
47,2026-05-14 22:45:55,2.350000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1197.000000,571.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
48,2026-05-14 22:45:55,2.400000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1194.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764.000000,1194.000000,570.000000,0.000000,1764.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
49,2026-05-14 22:45:55,2.450000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,0.000000,569.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1198.000000,569.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
50,2026-05-14 22:45:55,2.500000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,0.000000,569.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1198.000000,569.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
51,2026-05-14 22:45:55,2.550000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,0.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1789.000000,1208.000000,581.000000,0.000000,1789.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
52,2026-05-14 22:45:56,2.600000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1768.000000,1198.000000,570.000000,0.000000,1768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
53,2026-05-14 22:45:56,2.650000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1175.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1745.000000,1175.000000,570.000000,0.000000,1745.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
54,2026-05-14 22:45:56,2.700000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1175.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1745.000000,1175.000000,570.000000,0.000000,1745.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
55,2026-05-14 22:45:56,2.750000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1767.000000,1197.000000,570.000000,0.000000,1767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
56,2026-05-14 22:45:56,2.800000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1766.000000,1196.000000,570.000000,0.000000,1766.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
57,2026-05-14 22:45:56,2.850000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1766.000000,1196.000000,570.000000,0.000000,1766.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
58,2026-05-14 22:45:56,2.900000,2026-5-14_levelground 1_left.csv,level_walking,0.000000,0.000000,1176.000000,0.000000,0.000000,0.000000,0.000000,0.000000,569.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1745.000000,1176.000000,569.000000,0.000000,1745.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
