sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
321,2026-05-14 23:08:23,16.050000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2447.000000,215.000000,0.000000,0.000000,0.000000,0.000000,2251.000000,746.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5659.000000,2662.000000,2997.000000,0.000000,5659.000000,0.000000,53.173237,55.743251,0.088452,-0.335843,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
322,2026-05-14 23:08:23,16.100000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2427.000000,216.000000,0.000000,0.000000,0.000000,0.000000,2201.000000,709.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5553.000000,2643.000000,2910.000000,0.000000,5553.000000,0.000000,53.042129,55.630193,0.087928,-0.332549,-0.010492,0.065876,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
323,2026-05-14 23:08:23,16.150000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2411.000000,202.000000,0.000000,0.000000,0.000000,0.000000,2199.000000,686.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5498.000000,2613.000000,2885.000000,0.000000,5498.000000,0.000000,53.058529,55.453583,0.087108,-0.332961,-0.016389,-0.008240,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
324,2026-05-14 23:08:23,16.200000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2399.000000,202.000000,0.000000,0.000000,0.000000,0.000000,2164.000000,696.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5461.000000,2601.000000,2860.000000,0.000000,5461.000000,0.000000,53.034404,55.555624,0.087582,-0.332355,0.009469,0.012121,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
325,2026-05-14 23:08:23,16.250000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2399.000000,202.000000,0.000000,0.000000,0.000000,0.000000,2164.000000,696.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5461.000000,2601.000000,2860.000000,0.000000,5461.000000,0.000000,53.034404,55.555624,0.087582,-0.332355,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
326,2026-05-14 23:08:23,16.300000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2374.000000,200.000000,0.000000,0.000000,0.000000,0.000000,2125.000000,670.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5369.000000,2574.000000,2795.000000,0.000000,5369.000000,0.000000,52.960508,55.472002,0.087194,-0.330499,-0.007760,0.037129,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
327,2026-05-14 23:08:23,16.350000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2347.000000,176.000000,0.000000,0.000000,0.000000,0.000000,2069.000000,617.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5209.000000,2523.000000,2686.000000,0.000000,5209.000000,0.000000,52.844089,55.130010,0.085607,-0.327574,-0.031737,0.058495,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
328,2026-05-14 23:08:23,16.400000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2347.000000,176.000000,0.000000,0.000000,0.000000,0.000000,2069.000000,617.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5209.000000,2523.000000,2686.000000,0.000000,5209.000000,0.000000,52.844089,55.130010,0.085607,-0.327574,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
329,2026-05-14 23:08:23,16.450000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2345.000000,174.000000,0.000000,0.000000,0.000000,0.000000,2044.000000,606.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5169.000000,2519.000000,2650.000000,0.000000,5169.000000,0.000000,52.773925,55.083378,0.085391,-0.325811,-0.004327,0.035254,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
330,2026-05-14 23:08:23,16.500000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2333.000000,163.000000,0.000000,0.000000,0.000000,0.000000,2043.000000,616.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5155.000000,2496.000000,2659.000000,0.000000,5155.000000,0.000000,52.847955,55.090906,0.085426,-0.327671,0.000699,-0.037196,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
331,2026-05-14 23:08:23,16.550000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2311.000000,163.000000,0.000000,0.000000,0.000000,0.000000,1982.000000,601.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5057.000000,2474.000000,2583.000000,0.000000,5057.000000,0.000000,52.729233,55.089591,0.085419,-0.324689,-0.000122,0.059652,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
332,2026-05-14 23:08:23,16.600000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2294.000000,127.000000,0.000000,0.000000,0.000000,0.000000,1944.000000,576.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4941.000000,2421.000000,2520.000000,0.000000,4941.000000,0.000000,52.711330,54.782688,0.083995,-0.324239,-0.028480,0.008995,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
333,2026-05-14 23:08:23,16.650000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2294.000000,127.000000,0.000000,0.000000,0.000000,0.000000,1944.000000,576.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4941.000000,2421.000000,2520.000000,0.000000,4941.000000,0.000000,52.711330,54.782688,0.083995,-0.324239,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
334,2026-05-14 23:08:23,16.700000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2227.000000,88.000000,0.000000,0.000000,0.000000,0.000000,1916.000000,528.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4759.000000,2315.000000,2444.000000,0.000000,4759.000000,0.000000,52.794722,54.334831,0.081917,-0.326334,-0.041561,-0.041900,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
335,2026-05-14 23:08:23,16.750000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2166.000000,52.000000,0.000000,0.000000,0.000000,0.000000,1851.000000,476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4545.000000,2218.000000,2327.000000,0.000000,4545.000000,0.000000,52.757872,53.872066,0.079770,-0.325408,-0.042944,0.018515,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
336,2026-05-14 23:08:23,16.800000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2166.000000,52.000000,0.000000,0.000000,0.000000,0.000000,1851.000000,476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4545.000000,2218.000000,2327.000000,0.000000,4545.000000,0.000000,52.757872,53.872066,0.079770,-0.325408,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
337,2026-05-14 23:08:24,16.850000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2138.000000,38.000000,0.000000,0.000000,0.000000,0.000000,1760.000000,390.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4326.000000,2176.000000,2150.000000,0.000000,4326.000000,0.000000,52.404110,53.270911,0.076981,-0.316521,-0.055786,0.177748,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
338,2026-05-14 23:08:24,16.900000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2130.000000,50.000000,0.000000,0.000000,0.000000,0.000000,1722.000000,387.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4289.000000,2180.000000,2109.000000,0.000000,4289.000000,0.000000,52.279746,53.373873,0.077459,-0.313396,0.009555,0.062487,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
339,2026-05-14 23:08:24,16.950000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2130.000000,50.000000,0.000000,0.000000,0.000000,0.000000,1722.000000,387.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4289.000000,2180.000000,2109.000000,0.000000,4289.000000,0.000000,52.279746,53.373873,0.077459,-0.313396,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
340,2026-05-14 23:08:24,17.000000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2146.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1691.000000,348.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4185.000000,2146.000000,2039.000000,0.000000,4185.000000,0.000000,52.173431,52.720416,0.074427,-0.310726,-0.060640,0.053418,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
341,2026-05-14 23:08:24,17.050000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2098.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1632.000000,324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4054.000000,2098.000000,1956.000000,0.000000,4054.000000,0.000000,52.061855,52.607647,0.073903,-0.307922,-0.010465,0.056061,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
342,2026-05-14 23:08:24,17.100000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2012.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1544.000000,238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3794.000000,2012.000000,1782.000000,0.000000,3794.000000,0.000000,51.759963,52.008044,0.071121,-0.300338,-0.055642,0.151685,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
343,2026-05-14 23:08:24,17.150000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2012.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1544.000000,238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3794.000000,2012.000000,1782.000000,0.000000,3794.000000,0.000000,51.759963,52.008044,0.071121,-0.300338,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
344,2026-05-14 23:08:24,17.200000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1786.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1302.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3141.000000,1786.000000,1355.000000,0.000000,3141.000000,0.000000,50.856520,50.408551,0.063700,-0.277642,-0.148431,0.453934,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
345,2026-05-14 23:08:24,17.250000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1713.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1166.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2907.000000,1713.000000,1194.000000,0.000000,2907.000000,0.000000,50.369185,50.155961,0.062528,-0.265398,-0.023440,0.244861,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
346,2026-05-14 23:08:24,17.300000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1713.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1166.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2907.000000,1713.000000,1194.000000,0.000000,2907.000000,0.000000,50.369185,50.155961,0.062528,-0.265398,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
347,2026-05-14 23:08:24,17.350000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1629.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1161.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2790.000000,1629.000000,1161.000000,0.000000,2790.000000,0.000000,50.496484,49.820000,0.060969,-0.268597,-0.031177,-0.063961,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
348,2026-05-14 23:08:24,17.400000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1653.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2801.000000,1653.000000,1148.000000,0.000000,2801.000000,0.000000,50.348447,49.820000,0.060969,-0.264877,0.000000,0.074381,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
349,2026-05-14 23:08:24,17.450000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1653.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2801.000000,1653.000000,1148.000000,0.000000,2801.000000,0.000000,50.348447,49.820000,0.060969,-0.264877,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
350,2026-05-14 23:08:24,17.500000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1666.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1174.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2840.000000,1666.000000,1174.000000,0.000000,2840.000000,0.000000,50.431641,49.820000,0.060969,-0.266967,0.000000,-0.041801,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
351,2026-05-14 23:08:24,17.550000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1682.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2841.000000,1682.000000,1159.000000,0.000000,2841.000000,0.000000,50.303657,49.820000,0.060969,-0.263752,0.000000,0.064305,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
352,2026-05-14 23:08:24,17.600000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1636.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2798.000000,1636.000000,1162.000000,0.000000,2798.000000,0.000000,50.476848,49.820000,0.060969,-0.268103,0.000000,-0.087020,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
353,2026-05-14 23:08:24,17.650000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1636.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2798.000000,1636.000000,1162.000000,0.000000,2798.000000,0.000000,50.476848,49.820000,0.060969,-0.268103,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
354,2026-05-14 23:08:24,17.700000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1634.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1137.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2771.000000,1634.000000,1137.000000,0.000000,2771.000000,0.000000,50.359477,49.820000,0.060969,-0.265155,-0.000000,0.058973,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
355,2026-05-14 23:08:24,17.750000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1635.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2775.000000,1635.000000,1140.000000,0.000000,2775.000000,0.000000,50.371027,49.820000,0.060969,-0.265445,0.000000,-0.005803,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
356,2026-05-14 23:08:24,17.800000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1669.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1144.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2819.000000,1669.000000,1150.000000,0.000000,2819.000000,0.000000,50.303448,49.894239,0.061313,-0.263747,0.006889,0.033955,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
357,2026-05-14 23:08:25,17.850000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1669.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1144.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2819.000000,1669.000000,1150.000000,0.000000,2819.000000,0.000000,50.303448,49.894239,0.061313,-0.263747,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
358,2026-05-14 23:08:25,17.900000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1669.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1144.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2819.000000,1669.000000,1150.000000,0.000000,2819.000000,0.000000,50.303448,49.894239,0.061313,-0.263747,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
359,2026-05-14 23:08:25,17.950000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1217.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3016.000000,1755.000000,1261.000000,0.000000,3016.000000,0.000000,50.543060,50.328859,0.063330,-0.269767,0.040332,-0.120393,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
360,2026-05-14 23:08:25,18.000000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1780.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.000000,68.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3079.000000,1780.000000,1299.000000,0.000000,3079.000000,0.000000,50.632390,50.590328,0.064543,-0.272011,0.024264,-0.044884,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
361,2026-05-14 23:08:25,18.050000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1796.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1236.000000,82.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3114.000000,1796.000000,1318.000000,0.000000,3114.000000,0.000000,50.664464,50.738484,0.065231,-0.272817,0.013749,-0.016115,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
362,2026-05-14 23:08:25,18.100000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1796.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1236.000000,82.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3114.000000,1796.000000,1318.000000,0.000000,3114.000000,0.000000,50.664464,50.738484,0.065231,-0.272817,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
363,2026-05-14 23:08:25,18.150000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270.000000,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3196.000000,1821.000000,1375.000000,0.000000,3196.000000,0.000000,50.829014,50.965932,0.066286,-0.276950,0.021107,-0.082678,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
364,2026-05-14 23:08:25,18.200000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1848.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1308.000000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3275.000000,1848.000000,1427.000000,0.000000,3275.000000,0.000000,50.958757,51.087395,0.066849,-0.280210,0.011272,-0.065189,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
365,2026-05-14 23:08:25,18.250000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1848.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1308.000000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3275.000000,1848.000000,1427.000000,0.000000,3275.000000,0.000000,50.958757,51.087395,0.066849,-0.280210,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
366,2026-05-14 23:08:25,18.300000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1911.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1384.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3475.000000,1911.000000,1564.000000,0.000000,3475.000000,0.000000,51.297197,51.626734,0.069352,-0.288712,0.050050,-0.170049,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
367,2026-05-14 23:08:25,18.350000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1931.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1385.000000,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3507.000000,1931.000000,1576.000000,0.000000,3507.000000,0.000000,51.281038,51.719652,0.069783,-0.288306,0.008623,0.008119,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
368,2026-05-14 23:08:25,18.400000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1934.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1372.000000,179.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3485.000000,1934.000000,1551.000000,0.000000,3485.000000,0.000000,51.178735,51.611541,0.069281,-0.285736,-0.010033,0.051402,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
369,2026-05-14 23:08:25,18.450000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1934.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1372.000000,179.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3485.000000,1934.000000,1551.000000,0.000000,3485.000000,0.000000,51.178735,51.611541,0.069281,-0.285736,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
370,2026-05-14 23:08:25,18.500000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1973.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1383.000000,179.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3535.000000,1973.000000,1562.000000,0.000000,3535.000000,0.000000,51.103644,51.586201,0.069164,-0.283850,-0.002352,0.037729,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
371,2026-05-14 23:08:25,18.550000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,1998.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1372.000000,190.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3560.000000,1998.000000,1562.000000,0.000000,3560.000000,0.000000,51.030444,51.681573,0.069606,-0.282011,0.008850,0.036779,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
372,2026-05-14 23:08:25,18.600000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2033.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1406.000000,202.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3641.000000,2033.000000,1608.000000,0.000000,3641.000000,0.000000,51.098215,51.755117,0.069948,-0.283713,0.006825,-0.034051,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
373,2026-05-14 23:08:25,18.650000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2033.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1406.000000,202.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3641.000000,2033.000000,1608.000000,0.000000,3641.000000,0.000000,51.098215,51.755117,0.069948,-0.283713,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
374,2026-05-14 23:08:25,18.700000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2046.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1396.000000,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3655.000000,2046.000000,1609.000000,0.000000,3655.000000,0.000000,51.064763,51.852679,0.070400,-0.282873,0.009054,0.016808,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
375,2026-05-14 23:08:25,18.750000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2046.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1396.000000,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3655.000000,2046.000000,1609.000000,0.000000,3655.000000,0.000000,51.064763,51.852679,0.070400,-0.282873,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
376,2026-05-14 23:08:25,18.800000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2094.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1456.000000,228.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3778.000000,2094.000000,1684.000000,0.000000,3778.000000,0.000000,51.194971,51.924987,0.070736,-0.286144,0.006710,-0.065423,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
377,2026-05-14 23:08:26,18.850000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2094.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1456.000000,228.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3778.000000,2094.000000,1684.000000,0.000000,3778.000000,0.000000,51.194971,51.924987,0.070736,-0.286144,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
378,2026-05-14 23:08:26,18.900000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1506.000000,266.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3905.000000,2133.000000,1772.000000,0.000000,3905.000000,0.000000,51.384604,52.195949,0.071993,-0.290908,0.025145,-0.095281,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
379,2026-05-14 23:08:26,18.950000,2026-5-14_stair2_left.csv,stair2,0.000000,0.000000,2172.000000,11.000000,0.000000,0.000000,0.000000,0.000000,1548.000000,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4035.000000,2183.000000,1852.000000,0.000000,4035.000000,0.000000,51.507430,52.542974,0.073603,-0.293994,0.032204,-0.061714,LoadingResponse,1.000000,0.000000,0.000000,ambiguous_stair,
