sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
0,2026-05-14 22:58:51,0.000000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
1,2026-05-14 22:58:51,0.050000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,level walking,cop_invalid
2,2026-05-14 22:58:51,0.100000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,InitialContact,0.000000,0.000000,0.000000,level walking,
3,2026-05-14 22:58:51,0.150000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,InitialContact,0.076923,0.000000,0.000000,level walking,
4,2026-05-14 22:58:51,0.200000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.153846,0.000000,0.000000,level walking,
5,2026-05-14 22:58:51,0.250000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.230769,0.000000,0.000000,level walking,
6,2026-05-14 22:58:51,0.300000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.307692,0.000000,0.000000,level walking,
7,2026-05-14 22:58:51,0.350000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.384615,0.000000,0.000000,level walking,
8,2026-05-14 22:58:51,0.400000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.461538,0.000000,0.000000,level walking,
9,2026-05-14 22:58:51,0.450000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.538462,0.000000,0.000000,level walking,
10,2026-05-14 22:58:51,0.500000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.615385,0.000000,0.000000,level walking,
11,2026-05-14 22:58:51,0.550000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.692308,0.000000,0.000000,level walking,
12,2026-05-14 22:58:51,0.600000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.769231,0.000000,0.000000,level walking,
13,2026-05-14 22:58:52,0.650000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.846154,0.000000,0.000000,level walking,
14,2026-05-14 22:58:52,0.700000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,0.923077,0.000000,0.000000,level walking,
15,2026-05-14 22:58:52,0.750000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
16,2026-05-14 22:58:52,0.800000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
17,2026-05-14 22:58:52,0.850000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
18,2026-05-14 22:58:52,0.900000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
19,2026-05-14 22:58:52,0.950000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
20,2026-05-14 22:58:52,1.000000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
21,2026-05-14 22:58:52,1.050000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
22,2026-05-14 22:58:52,1.100000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
23,2026-05-14 22:58:52,1.150000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
24,2026-05-14 22:58:52,1.200000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
25,2026-05-14 22:58:52,1.250000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
26,2026-05-14 22:58:52,1.300000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
27,2026-05-14 22:58:52,1.350000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
28,2026-05-14 22:58:52,1.400000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
29,2026-05-14 22:58:52,1.450000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
30,2026-05-14 22:58:52,1.500000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
31,2026-05-14 22:58:52,1.550000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
32,2026-05-14 22:58:52,1.600000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
33,2026-05-14 22:58:53,1.650000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
34,2026-05-14 22:58:53,1.700000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
35,2026-05-14 22:58:53,1.750000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
36,2026-05-14 22:58:53,1.800000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
37,2026-05-14 22:58:53,1.850000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
38,2026-05-14 22:58:53,1.900000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
39,2026-05-14 22:58:53,1.950000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
40,2026-05-14 22:58:53,2.000000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
41,2026-05-14 22:58:53,2.050000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
42,2026-05-14 22:58:53,2.100000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
43,2026-05-14 22:58:53,2.150000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
44,2026-05-14 22:58:53,2.200000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
45,2026-05-14 22:58:53,2.250000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
46,2026-05-14 22:58:53,2.300000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
47,2026-05-14 22:58:53,2.350000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
48,2026-05-14 22:58:53,2.400000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
49,2026-05-14 22:58:53,2.450000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
50,2026-05-14 22:58:53,2.500000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
51,2026-05-14 22:58:53,2.550000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
52,2026-05-14 22:58:53,2.600000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
53,2026-05-14 22:58:54,2.650000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
54,2026-05-14 22:58:54,2.700000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
55,2026-05-14 22:58:54,2.750000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
56,2026-05-14 22:58:54,2.800000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
57,2026-05-14 22:58:54,2.850000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
58,2026-05-14 22:58:54,2.900000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
59,2026-05-14 22:58:54,2.950000,2026-5-14_levelground 2_left.csv,level_walking,0.000000,0.000000,2847.000000,621.000000,0.000000,0.000000,0.000000,0.000000,1386.000000,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5223.000000,3468.000000,1755.000000,0.000000,5223.000000,0.000000,48.606565,56.431373,0.091645,-0.221117,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,level walking,
