sample_index,timestamp,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g
357,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1669.0,0.0,0.0,0.0,0.0,0.0,1144.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1669.0,0.0,0.0,0.0,0.0,0.0,1144.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1755.0,0.0,0.0,0.0,0.0,0.0,1217.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,1231.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,1236.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,1236.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1821.0,0.0,0.0,0.0,0.0,0.0,1270.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1848.0,0.0,0.0,0.0,0.0,0.0,1308.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1848.0,0.0,0.0,0.0,0.0,0.0,1308.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1911.0,0.0,0.0,0.0,0.0,0.0,1384.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,1385.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,1372.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,1372.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,1383.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,1372.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,1406.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,1406.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2046.0,0.0,0.0,0.0,0.0,0.0,1396.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2046.0,0.0,0.0,0.0,0.0,0.0,1396.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2026-05-14 23:08:25,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2094.0,0.0,0.0,0.0,0.0,0.0,1456.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2094.0,0.0,0.0,0.0,0.0,0.0,1456.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2133.0,0.0,0.0,0.0,0.0,0.0,1506.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2172.0,11.0,0.0,0.0,0.0,0.0,1548.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2227.0,82.0,0.0,0.0,0.0,0.0,1625.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2227.0,82.0,0.0,0.0,0.0,0.0,1625.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2244.0,85.0,0.0,0.0,0.0,0.0,1616.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2234.0,86.0,0.0,0.0,0.0,0.0,1619.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2244.0,74.0,0.0,0.0,0.0,0.0,1590.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2244.0,74.0,0.0,0.0,0.0,0.0,1590.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2127.0,0.0,0.0,0.0,0.0,0.0,1344.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1232.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1217.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2026-05-14 23:08:26,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1185.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1161.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1047.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2026-05-14 23:08:27,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,4055.0,1749.0,0.0,0.0,0.0,0.0,4974.0,2975.0,0.0,0.0,0.0,0.0,1022.0,82.0,0.0,0.0
436,2026-05-14 23:08:28,2026-5-14_stair2_left.csv,stair2,0.0,0.0,4055.0,1749.0,0.0,0.0,0.0,0.0,4974.0,2975.0,0.0,0.0,0.0,0.0,1022.0,82.0,0.0,0.0
437,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,0.0,0.0,5329.0,2646.0,0.0,0.0,0.0,0.0,5773.0,3968.0,0.0,0.0,0.0,0.0,1667.0,1002.0,0.0,0.0
438,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,0.0,0.0,5329.0,2646.0,0.0,0.0,0.0,0.0,5773.0,3968.0,0.0,0.0,0.0,0.0,1667.0,1002.0,0.0,0.0
439,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,0.0,0.0,5423.0,2691.0,0.0,0.0,0.0,0.0,5816.0,4014.0,0.0,0.0,0.0,0.0,1685.0,1096.0,0.0,0.0
440,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,0.0,0.0,5423.0,2691.0,0.0,0.0,0.0,0.0,5816.0,4014.0,0.0,0.0,0.0,0.0,1685.0,1096.0,0.0,0.0
441,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,0.0,0.0,5040.0,2521.0,0.0,0.0,0.0,0.0,5041.0,3385.0,0.0,0.0,163.0,0.0,1583.0,1512.0,732.0,0.0
442,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,1741.0,0.0,2328.0,0.0,0.0,0.0,2305.0,0.0,2247.0,0.0,0.0,125.0,3004.0,0.0,598.0,1580.0,1674.0,0.0
443,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,1741.0,0.0,2328.0,0.0,0.0,0.0,2305.0,0.0,2247.0,0.0,0.0,125.0,3004.0,0.0,598.0,1580.0,1674.0,0.0
444,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,1741.0,0.0,2328.0,0.0,0.0,0.0,2305.0,0.0,2247.0,0.0,0.0,125.0,3004.0,0.0,598.0,1580.0,1674.0,0.0
445,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,3172.0,0.0,1766.0,0.0,0.0,0.0,2973.0,0.0,1644.0,0.0,0.0,0.0,3052.0,0.0,0.0,514.0,559.0,0.0
446,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,3172.0,0.0,1766.0,0.0,0.0,0.0,2973.0,0.0,1644.0,0.0,0.0,0.0,3052.0,0.0,0.0,514.0,559.0,0.0
447,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,4023.0,706.0,1140.0,0.0,0.0,0.0,2417.0,0.0,791.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0
448,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,4023.0,706.0,1140.0,0.0,0.0,0.0,2417.0,0.0,791.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0
449,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,4570.0,1123.0,894.0,0.0,0.0,0.0,2496.0,0.0,580.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0
450,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,4570.0,1123.0,894.0,0.0,0.0,0.0,2496.0,0.0,580.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0
451,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,4570.0,1123.0,894.0,0.0,0.0,0.0,2496.0,0.0,580.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0
452,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,6062.0,1853.0,709.0,0.0,0.0,0.0,3132.0,0.0,0.0,0.0,0.0,0.0,1233.0,647.0,0.0,0.0,0.0,0.0
453,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,6062.0,1853.0,709.0,0.0,0.0,0.0,3132.0,0.0,0.0,0.0,0.0,0.0,1233.0,647.0,0.0,0.0,0.0,0.0
454,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,6642.0,1993.0,574.0,0.0,0.0,0.0,3667.0,347.0,0.0,0.0,0.0,0.0,1595.0,1049.0,0.0,0.0,0.0,0.0
455,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,6642.0,1993.0,574.0,0.0,0.0,0.0,3667.0,347.0,0.0,0.0,0.0,0.0,1595.0,1049.0,0.0,0.0,0.0,0.0
456,2026-05-14 23:08:29,2026-5-14_stair2_left.csv,stair2,6695.0,2106.0,481.0,0.0,0.0,0.0,3682.0,291.0,0.0,0.0,0.0,0.0,1558.0,1059.0,0.0,0.0,0.0,0.0
457,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6426.0,2084.0,313.0,0.0,0.0,0.0,3534.0,372.0,0.0,0.0,0.0,0.0,1525.0,1005.0,0.0,0.0,0.0,0.0
458,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6426.0,2084.0,313.0,0.0,0.0,0.0,3534.0,372.0,0.0,0.0,0.0,0.0,1525.0,1005.0,0.0,0.0,0.0,0.0
459,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6754.0,2379.0,135.0,0.0,0.0,0.0,3607.0,528.0,0.0,0.0,0.0,0.0,1551.0,1109.0,0.0,0.0,0.0,0.0
460,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6754.0,2379.0,135.0,0.0,0.0,0.0,3607.0,528.0,0.0,0.0,0.0,0.0,1551.0,1109.0,0.0,0.0,0.0,0.0
461,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6558.0,2337.0,13.0,0.0,0.0,0.0,3403.0,485.0,0.0,0.0,0.0,0.0,1399.0,1038.0,0.0,0.0,0.0,0.0
462,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,6558.0,2337.0,13.0,0.0,0.0,0.0,3403.0,485.0,0.0,0.0,0.0,0.0,1399.0,1038.0,0.0,0.0,0.0,0.0
463,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,5602.0,1965.0,0.0,0.0,0.0,0.0,2737.0,0.0,0.0,0.0,0.0,0.0,942.0,403.0,0.0,0.0,0.0,0.0
464,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,5602.0,1965.0,0.0,0.0,0.0,0.0,2737.0,0.0,0.0,0.0,0.0,0.0,942.0,403.0,0.0,0.0,0.0,0.0
465,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,5520.0,1892.0,0.0,0.0,0.0,0.0,2866.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0
466,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,5520.0,1892.0,0.0,0.0,0.0,0.0,2866.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0
467,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,5693.0,1730.0,181.0,0.0,0.0,0.0,2866.0,0.0,0.0,0.0,0.0,0.0,1277.0,0.0,0.0,0.0,0.0,0.0
468,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,2876.0,273.0,2219.0,0.0,0.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,131.0,0.0
469,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,2876.0,273.0,2219.0,0.0,0.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,131.0,0.0
470,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,786.0,0.0,2251.0,0.0,0.0,0.0,290.0,0.0,381.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,67.0,0.0
471,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,786.0,0.0,2251.0,0.0,0.0,0.0,290.0,0.0,381.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,67.0,0.0
472,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2171.0,1291.0,0.0,0.0,0.0,0.0,2387.0,1428.0,0.0,0.0,0.0,0.0,289.0,421.0,0.0,0.0
473,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2171.0,1291.0,0.0,0.0,0.0,0.0,2387.0,1428.0,0.0,0.0,0.0,0.0,289.0,421.0,0.0,0.0
474,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2006.0,892.0,0.0,0.0,0.0,0.0,3756.0,3060.0,0.0,0.0,0.0,0.0,2246.0,992.0,0.0,0.0
475,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2006.0,892.0,0.0,0.0,0.0,0.0,3756.0,3060.0,0.0,0.0,0.0,0.0,2246.0,992.0,0.0,0.0
476,2026-05-14 23:08:30,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1840.0,495.0,0.0,0.0,0.0,0.0,4944.0,3402.0,0.0,0.0,0.0,0.0,2346.0,623.0,0.0,0.0
477,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,1840.0,495.0,0.0,0.0,0.0,0.0,4944.0,3402.0,0.0,0.0,0.0,0.0,2346.0,623.0,0.0,0.0
478,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,2001.0,378.0,0.0,0.0,0.0,0.0,5663.0,3328.0,0.0,0.0,0.0,0.0,2126.0,463.0,0.0,0.0
479,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,3259.0,583.0,0.0,0.0,0.0,0.0,7249.0,3440.0,0.0,0.0,0.0,0.0,1723.0,306.0,0.0,0.0
480,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,3259.0,583.0,0.0,0.0,0.0,0.0,7249.0,3440.0,0.0,0.0,0.0,0.0,1723.0,306.0,0.0,0.0
481,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,4794.0,809.0,0.0,0.0,0.0,0.0,8767.0,4190.0,0.0,0.0,0.0,0.0,2111.0,375.0,0.0,0.0
482,2026-05-14 23:08:31,2026-5-14_stair2_left.csv,stair2,0.0,0.0,4794.0,809.0,0.0,0.0,0.0,0.0,8767.0,4190.0,0.0,0.0,0.0,0.0,2111.0,375.0,0.0,0.0
