epoch,mark,Measured Torque,Desired Torque,DPJMC Alpha,DPJMC Tau Des PF,Pressure Total,COP AP,COP ML,DPJMC State,DPJMC Fault Flags,Exoskeleton time (seconds)
1779334529.934847,0,0.000000,0.000000,0.000000,0.000000,169.210000,0.050000,-0.310000,0.000000,48.000000,26.150000
1779334529.935849,0,0.000000,0.000000,0.000000,0.000000,169.210000,0.050000,-0.310000,0.000000,48.000000,26.170000
1779334529.956553,0,0.000000,0.000000,0.000000,0.000000,169.210000,0.050000,-0.310000,0.000000,48.000000,26.180000
1779334529.957553,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.050000,-0.310000,0.000000,48.000000,26.190000
1779334529.964598,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.050000,-0.310000,0.000000,48.000000,26.200000
1779334529.972598,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.050000,-0.310000,0.000000,48.000000,26.200000
1779334529.979597,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.050000,-0.310000,0.000000,48.000000,26.210000
1779334530.001124,0,0.000000,0.000000,0.000000,0.000000,-269.850000,0.050000,-0.310000,0.000000,48.000000,26.230000
1779334530.017479,0,0.000000,0.000000,0.000000,0.000000,-269.850000,0.050000,-0.310000,0.000000,48.000000,26.250000
1779334530.017979,0,0.000000,0.000000,0.000000,0.000000,-269.850000,0.050000,-0.310000,0.000000,48.000000,26.260000
1779334530.032135,0,0.000000,0.000000,0.000000,0.000000,-269.850000,0.050000,-0.310000,0.000000,48.000000,26.270000
1779334530.052779,0,0.000000,0.000000,0.000000,0.000000,-269.850000,0.050000,-0.310000,0.000000,48.000000,26.280000
1779334530.055779,0,0.000000,0.000000,0.000000,0.000000,152.520000,0.050000,-0.310000,0.000000,48.000000,26.290000
1779334530.069279,0,0.000000,0.000000,0.000000,0.000000,152.520000,0.050000,-0.310000,0.000000,48.000000,26.290000
1779334530.070378,0,0.000000,0.000000,0.000000,0.000000,152.520000,0.050000,-0.310000,0.000000,48.000000,26.300000
1779334530.084286,0,0.000000,0.000000,0.000000,0.000000,152.520000,0.050000,-0.310000,0.000000,48.000000,26.310000
1779334530.114795,0,0.000000,0.000000,0.000000,0.000000,152.520000,0.050000,-0.310000,0.000000,48.000000,26.320000
1779334530.115295,0,0.000000,0.000000,0.000000,0.000000,-44.410000,0.050000,-0.300000,0.000000,48.000000,26.350000
1779334530.129201,0,0.000000,0.000000,0.000000,0.000000,-44.410000,0.050000,-0.300000,0.000000,48.000000,26.360000
1779334530.130424,0,0.000000,0.000000,0.000000,0.000000,-44.410000,0.050000,-0.300000,0.000000,48.000000,26.370000
1779334530.136926,0,0.000000,0.000000,0.000000,0.000000,-44.410000,0.050000,-0.300000,0.000000,48.000000,26.370000
1779334530.161493,0,0.000000,0.000000,0.000000,0.000000,-44.410000,0.050000,-0.300000,0.000000,48.000000,26.380000
1779334530.170992,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.390000
1779334530.190323,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.400000
1779334530.191324,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.420000
1779334530.191824,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.430000
1779334530.222288,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.450000
1779334530.226821,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.460000
1779334530.242304,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.470000
1779334530.249305,0,0.000000,0.000000,0.000000,0.000000,-82.830000,0.070000,-0.250000,0.000000,48.000000,26.480000
1779334530.277029,0,0.000000,0.000000,0.000000,0.000000,184.100000,0.140000,-0.140000,0.000000,51.000000,26.500000
1779334530.278528,0,0.000000,0.000000,0.000000,0.000000,184.100000,0.140000,-0.140000,0.000000,51.000000,26.510000
1779334530.280027,0,0.000000,0.000000,0.000000,0.000000,184.100000,0.140000,-0.140000,0.000000,51.000000,26.520000
1779334530.296075,0,0.000000,0.000000,0.000000,0.000000,184.100000,0.140000,-0.140000,0.000000,51.000000,26.530000
1779334530.325623,0,0.000000,0.000000,0.000000,0.000000,184.100000,0.140000,-0.140000,0.000000,51.000000,26.540000
1779334530.326124,0,0.000000,0.000000,0.000000,0.000000,178.250000,0.210000,0.000000,0.000000,48.000000,26.540000
1779334530.326124,0,0.000000,0.000000,0.000000,0.000000,178.250000,0.210000,0.000000,0.000000,48.000000,26.550000
1779334530.338123,0,0.000000,0.000000,0.000000,0.000000,178.250000,0.210000,0.000000,0.000000,48.000000,26.560000
1779334530.353996,0,0.000000,0.000000,0.000000,0.000000,178.250000,0.210000,0.000000,0.000000,48.000000,26.570000
1779334530.360995,0,0.000000,0.000000,0.000000,0.000000,178.250000,0.210000,0.000000,0.000000,48.000000,26.590000
1779334530.376388,0,0.000000,0.000000,0.000000,0.000000,2.470000,0.250000,0.030000,0.000000,48.000000,26.610000
1779334530.377887,0,0.000000,0.000000,0.000000,0.000000,2.470000,0.250000,0.030000,0.000000,48.000000,26.620000
1779334530.384388,0,0.000000,0.000000,0.000000,0.000000,2.470000,0.250000,0.030000,0.000000,48.000000,26.620000
1779334530.391887,0,0.000000,0.000000,0.000000,0.000000,2.470000,0.250000,0.030000,0.000000,48.000000,26.630000
1779334530.422409,0,0.000000,0.000000,0.000000,0.000000,2.470000,0.250000,0.030000,0.000000,48.000000,26.630000
1779334530.425410,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.650000
1779334530.425909,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.670000
1779334530.437137,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.680000
1779334530.444677,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.680000
1779334530.458177,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.700000
1779334530.480651,0,0.000000,0.000000,0.000000,0.000000,-306.510000,0.280000,0.070000,0.000000,48.000000,26.700000
1779334530.490651,0,0.000000,0.000000,0.000000,0.000000,-77.870000,0.280000,0.090000,0.000000,48.000000,26.710000
1779334530.491152,0,0.000000,0.000000,0.000000,0.000000,-77.870000,0.280000,0.090000,0.000000,48.000000,26.720000
1779334530.496651,0,0.000000,0.000000,0.000000,0.000000,-77.870000,0.280000,0.090000,0.000000,48.000000,26.730000
1779334530.534667,0,0.000000,0.000000,0.000000,0.000000,-77.870000,0.280000,0.090000,0.000000,48.000000,26.730000
1779334530.535167,0,0.000000,0.000000,0.000000,0.000000,125.000000,0.280000,0.090000,0.000000,48.000000,26.760000
1779334530.535666,0,0.000000,0.000000,0.000000,0.000000,125.000000,0.280000,0.090000,0.000000,48.000000,26.770000
1779334530.546166,0,0.000000,0.000000,0.000000,0.000000,125.000000,0.280000,0.090000,0.000000,48.000000,26.780000
1779334530.549665,0,0.000000,0.000000,0.000000,0.000000,125.000000,0.280000,0.090000,0.000000,48.000000,26.790000
1779334530.580692,0,0.000000,0.000000,0.000000,0.000000,125.000000,0.280000,0.090000,0.000000,48.000000,26.790000
1779334530.581192,0,0.000000,0.000000,0.000000,0.000000,247.050000,0.280000,0.070000,0.000000,48.000000,26.800000
1779334530.594021,0,0.000000,0.000000,0.000000,0.000000,247.050000,0.280000,0.070000,0.000000,48.000000,26.810000
1779334530.595522,0,0.000000,0.000000,0.000000,0.000000,247.050000,0.280000,0.070000,0.000000,48.000000,26.820000
1779334530.601622,0,0.000000,0.000000,0.000000,0.000000,247.050000,0.280000,0.070000,0.000000,48.000000,26.840000
1779334530.633206,0,0.000000,0.000000,0.000000,0.000000,247.050000,0.280000,0.070000,0.000000,48.000000,26.850000
1779334530.633706,0,0.000000,0.000000,0.000000,0.000000,214.050000,0.250000,0.070000,0.000000,48.000000,26.860000
1779334530.646740,0,0.000000,0.000000,0.000000,0.000000,214.050000,0.250000,0.070000,0.000000,48.000000,26.870000
1779334530.653739,0,0.000000,0.000000,0.000000,0.000000,214.050000,0.250000,0.070000,0.000000,48.000000,26.870000
1779334530.654740,0,0.000000,0.000000,0.000000,0.000000,214.050000,0.250000,0.070000,0.000000,48.000000,26.880000
1779334530.690754,0,0.000000,0.000000,0.000000,0.000000,-74.090000,0.230000,0.010000,0.000000,48.000000,26.920000
1779334530.691254,0,0.000000,0.000000,0.000000,0.000000,-74.090000,0.230000,0.010000,0.000000,48.000000,26.930000
