host_epoch,side,timestamp_us,sample_age_us,zone_01_g,zone_02_g,zone_03_g,zone_04_g,zone_05_g,zone_06_g,zone_07_g,zone_08_g,zone_09_g,zone_10_g,zone_11_g,zone_12_g,zone_13_g,zone_14_g,zone_15_g,zone_16_g,zone_17_g,zone_18_g,pressure_valid,cop_valid,tau_proxy_valid,intent_unload_request,raw_fault_flags,hl_fault_flags,p_total,p_fore,p_arch,p_heel,p_medial,p_lateral,fz_n,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,stance_phase,tau_proxy_nm,gait_state,motion_state,motion_intent,intent_confidence,insole_heel_strike,insole_toe_off,insole_heel_strike_timestamp_us,insole_toe_off_timestamp_us
1779334255.867676,left,42465103,167,0,0,4247,995,0,0,0,0,3570,881,0,0,0,0,742,1296,201,0,1,1,1,0,0,32,13643.17578125,6045.38134765625,4966.904296875,2630.889892578125,13620.560546875,22.61397933959961,133.79385375976562,54.73996353149414,75.32455444335938,0.1793084591627121,-0.3752032518386841,-0.08720415085554123,-0.003586407285183668,-0.0,-0.004878037143498659,3,1,1,1.0,0,0,9130760,0
1779334255.928676,left,42520093,165,0,0,4421,1137,0,0,0,0,3819,1008,0,0,0,0,852,1576,537,0,1,1,1,0,0,32,1.8035714588471308e-10,-6.402295864059618e-39,49.397464752197266,-2.2192585644703744e+17,1.0055201238734057e+33,-4.194099189325184e-17,-1.6517574156341033e-19,2.4637492333264195e+32,-3.8541096123618656e+30,-12173.0419921875,-2.9517314622820376e+28,-406899818496.0,1.7256629053156326e-38,1.6220680939919851e-19,1.7346235083457577e-38,3,1,8,822486237184.0,0,0,35667,2818572288
1779334255.981587,left,42566527,164,261,0,5130,1479,0,0,0,0,4404,1338,0,109,501,41472,62979,18438,4,1792,1,1,0,0,0,32,6.257506241499513e-28,-2.5663200164328247e+35,-13260015616.0,-5.7937086339389744e-37,-1.3954664424800256e+16,9.297288979816747e-33,-0.04760920628905296,-6.159537980797844e+31,4.041501776674787e+36,-2.768120843654742e-09,-4.5925704706382734e-33,3261815062528.0,1.7469032269184825e-38,4.4587068259716034e-08,5.495226960311378e-39,1,1,8,822486237184.0,0,0,35667,3137339392
1779334256.046587,left,42619098,165,512,4,5869,1964,0,0,262,0,4916,1764,0,314,1307,0,985,2014,1392,0,1,1,1,0,0,32,14568.5673828125,6143.06201171875,5187.591796875,3237.914306640625,14471.0087890625,97.56036376953125,142.86883544921875,55.06193542480469,79.89602661132812,0.20051981508731842,-0.3832918405532837,0.37214410305023193,0.012751205824315548,1.0,0.1545635461807251,3,1,1,1.0,0,0,9130760,0
1779334256.078587,left,42670096,164,1103,341,6236,2208,0,0,579,0,5075,1761,0,381,1564,0,989,2132,1494,0,1,1,1,0,0,32,16998.0703125,6988.640625,5910.48486328125,4098.9443359375,16588.85546875,409.2142333984375,166.69412231445312,54.38399124145508,86.13336944580078,0.2294607311487198,-0.3662603199481964,0.5674912333488464,0.3339644968509674,1.0,0.43468719720840454,3,1,3,1.0,0,0,9130760,0
1779334256.147087,left,42724110,166,57861,46337,792,8,0,7424,3,29440,14867,6,56576,4864,6,15360,37635,24839,5,1792,1,1,0,0,0,3556769824,-0.0007575460476800799,-5.983283989487423e+25,3318450688.0,3.732166878271128e+24,-2.334019582602538e-36,-3375005958144.0,-0.047664981335401535,-2.8957624635950197e-06,5.8594977108033955e-34,-209467048198144.0,-1.1475732375833888e-33,1.138033258030191e-05,5.790043341623748e-39,-205621559296.0,5.8077389386312417e-39,1,1,8,822486237184.0,0,0,35667,2080374784
1779334256.220586,left,42775903,164,1749,751,6273,1985,1792,0,862,0,4757,1377,0,147,1532,0,652,1739,1255,0,1,1,1,0,0,32,20740.5078125,8770.802734375,6890.537109375,5079.1689453125,19137.533203125,1602.9755859375,203.3948974609375,52.017330169677734,95.46562957763672,0.2727617919445038,-0.30680394172668457,0.350941002368927,0.5764703154563904,1.0,0.9947299361228943,3,1,1,1.0,0,0,9130760,0
1779334256.288587,left,42829093,164,18184,20484,28184,7,0,52224,3,18432,14865,4,0,30720,30725,32256,23041,55813,3,1792,1,1,0,0,536870912,3271557120,3254811.25,2.8824109765679395e-09,9.98896893091655e-27,-6.013556763662109e-09,1.7224954965920072e-16,-5.679339076886253e+19,-6.939368242357691e-13,5.987104940037489e-31,-1.4652810293600884e-34,6.305543182451765e-22,-1.8428766614805077e+27,-3.598882811270301e+24,5.7955070043361503e-39,-0.748046875,-5.6304575870528875e-37,1,1,8,822121005056.0,0,0,35667,4143972352
1779334256.304587,left,42879114,164,2733,1599,6025,1809,0,0,1024,0,4048,737,0,0,1251,0,233,1058,646,0,1,1,1,0,0,32,21741.337890625,10165.5087890625,6803.58447265625,4772.244140625,18722.7265625,2950.6123046875,213.20968627929688,48.963714599609375,101.16779327392578,0.2992195785045624,-0.23008953034877777,0.25071582198143005,0.8876603841781616,1.0,1.3401410579681396,3,1,1,0.7669650912284851,0,0,9130760,0
1779334256.370587,left,42932125,163,3216,2118,5738,1569,0,0,1203,0,3641,470,0,0,962,0,3,735,375,0,1,1,1,0,0,32,21538.919921875,10865.681640625,6455.47998046875,4217.7587890625,17746.419921875,3792.49755859375,211.22463989257812,46.749202728271484,104.32366180419922,0.31386253237724304,-0.17445549368858337,0.276224821805954,1.0494810342788696,1.0,1.490732192993164,3,1,1,0.581518292427063,0,0,9130760,0
1779334256.406587,left,42983124,164,13837,63497,17428,5,0,13568,4,21760,2,0,0,32000,45324,0,56832,8960,0,1792,1,1,0,0,536870912,3120562176,2.822885805317532e-12,-1.462466066715015e+22,6.389125480271783e-25,2.623514876073333e+38,-3252198.75,-3.644612026368449e+21,-1.6225473864006455e+37,5.465967795424461e+16,-9.20128350197839e+23,-6.160719186812157e-25,0.3708551526069641,1.4012746983028621e-37,5.8439120571893225e-39,3.5172995028510634e-38,-6.978759237163956e-10,1,0,8,818349801472.0,0,0,35667,3003121664
1779334256.439087,left,43034735,164,3476,2103,4334,379,0,0,675,0,2202,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,19576.8984375,11775.078125,5055.35986328125,2746.462890625,14181.21875,5395.68310546875,191.98377990722656,41.10271453857422,112.46310424804688,0.3516290783882141,-0.03260157257318497,0.3702755868434906,1.4944356679916382,1.0,1.7372063398361206,3,1,0,0.782656192779541,0,0,9130760,0
1779334256.543087,left,43139101,165,0,0,2086,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,13274.736328125,9137.099609375,2977.254638671875,1160.380615234375,8734.7255859375,4540.0107421875,130.18069458007812,37.22642517089844,114.79627990722656,0.362454891204834,0.06478013843297958,-0.16838112473487854,0.35773488879203796,1.0,1.2522703409194946,3,1,0,0.5681324005126953,0,0,9130760,0
1779334256.595088,left,43192146,165,0,0,1857,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,9774.12890625,6669.21533203125,2350.66552734375,754.2474365234375,6823.12060546875,2951.007080078125,95.85145568847656,38.633888244628906,107.18090057373047,0.3271200358867645,0.029421204701066017,-0.6661297678947449,-0.666583776473999,1.0,0.7434753179550171,3,1,0,0.8038586378097534,0,0,9130760,0
1779334256.654588,left,43244118,164,0,0,1693,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,1,1,1,0,0,32,7378.68408203125,4984.9404296875,1903.482666015625,490.2608337402344,5460.52880859375,1918.15478515625,72.36016845703125,40.11891555786133,99.20880126953125,0.29012995958328247,-0.007886220701038837,-0.7117308974266052,-0.7178370356559753,1.0,0.42014679312705994,3,1,0,0.9474251866340637,0,0,9130760,0
1779334256.713587,left,43301129,164,0,0,1590,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,5804.14501953125,3832.76123046875,1652.7137451171875,318.6695556640625,4557.34423828125,1246.8006591796875,56.91921615600586,41.90488052368164,90.63150024414062,0.25033172965049744,-0.052754245698451996,-0.6980798244476318,-0.7870064377784729,1.0,0.21106015145778656,3,1,0,0.6483050584793091,0,0,9130760,0
1779334256.754087,left,43347737,163,0,0,1459,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,4765.6435546875,3047.794677734375,1510.7139892578125,207.1352081298828,3955.2236328125,810.42041015625,46.7349967956543,43.81010818481445,82.12818145751953,0.21087688207626343,-0.10061812400817871,-0.8465251922607422,-1.0269454717636108,1.0,0.07608021795749664,3,1,0,0.3292125463485718,0,0,9130760,0
1779334256.824586,left,43405133,163,0,0,1424,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,4044.768310546875,2491.716552734375,1418.4140625,134.63787841796875,3517.994873046875,526.7732543945312,39.665626525878906,45.62266159057617,74.56309509277344,0.17577527463436127,-0.1461537927389145,-0.6115688681602478,-0.793359637260437,1.0,-0.008835028856992722,3,1,3,0.025641441345214844,0,0,9130760,0
1779334256.893587,left,43458112,164,0,0,1299,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,1792,1,1,0,0,0,32,12.335619926452637,5.78981190316938e-37,6.535247425597334e+37,-5.999154697528898e-31,-2.3747478301975936e-33,1.779596886519741e-10,-12418.943359375,1.6066963559464293e-22,2.4081875995640546e+29,3189058560.0,-2.2678887034999207e-05,-3.2368195169719973e-19,1.7563860938862614e-38,3212836864.0,-1.2246529128140658e-24,1,1,8,820855177216.0,0,0,35667,4261412864
1779334256.925087,left,43502951,164,0,0,1192,0,0,0,0,0,1185,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,-5.936728148829901e-34,-49.22355270385742,-0.04800812527537346,-3261303040.0,-2.0236973706016234e-29,1.0815208104086871e-11,88722071552.0,2.932501179213513e-22,1.2183111103781274e+18,-0.006416079588234425,1.831360649001584e-35,738.2772827148438,-2.6764800668604006e-43,-401.3769226074219,0.009553131647408009,3,1,1,2.784147801193626e-09,0,0,21256,3422552064
1779334256.963087,left,43559132,164,0,0,1156,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,2912.998046875,1607.584228515625,1268.4388427734375,36.97492980957031,2768.332763671875,144.6651153564453,28.56675148010254,49.68229675292969,59.2551155090332,0.1047472134232521,-0.24814216792583466,-0.31151971220970154,-0.4930337369441986,1.0,-0.11333900690078735,3,1,1,0.8271405100822449,0,0,9130760,0
1779334257.035587,left,43615136,164,0,0,1202,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,2707.548583984375,1462.129638671875,1221.38525390625,1538.1571044921875,-1.5186963834657659e-31,2.4685545683882893e+32,-6.29013476699014e+34,4.632187119568698e-05,3.671763303032142e+24,795796480.0,1.072611216809001e+17,3.150568081836547e-22,1.7510642425784486e-38,5.390245804009062e+16,-6.979136733522922e-38,3,1,1,822013984768.0,0,0,9130760,0
1779334257.076088,left,43658926,164,0,0,1396,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,2577.50634765625,1371.0843505859375,1190.8004150390625,6.873661253896379e-13,-5.957415659104258e+25,-7.074231755943572e-10,-1.4929029811234127e-31,2.283943587829342e-36,-2.3675108340956502e+20,-2.4618622397771118e+35,-0.005815462674945593,1.8333607928175377e-32,1.7505502463017343e-38,2.315092944562015e+26,-3.2191160424057726e-19,3,1,1,822207709184.0,0,0,9130760,0
1779334257.113087,left,43658926,50359,0,0,1396,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,2577.50634765625,1371.0843505859375,1190.8004150390625,15.621909141540527,2516.385498046875,61.121009826660156,25.276702880859375,50.97221374511719,54.32521057128906,0.08187270909547806,-0.2805479168891907,-0.22177021205425262,-0.3090212941169739,1.0,-0.13076941668987274,3,1,1,0.9351596832275391,0,0,9130760,0
1779334257.129087,left,43721123,165,0,0,5831,1372,0,0,0,3840,45846,7,0,0,0,23040,30208,1,0,1792,1,1,0,0,0,32,-12.322012901306152,-6.823490429404158e-16,-3146.01171875,5.675716612749773e-37,1.7099309539595717e-16,3.7386298076843395e-32,-198470.34375,-2.1876965677989888e+17,1.4682598323434767e+25,0.046287260949611664,1.1202074987900407e-36,99615384.0,1.7496504725577913e-38,2.3706551752315032e+29,-95.0426025390625,1,1,8,822439247872.0,0,0,35667,2885681152
1779334257.180088,left,43766135,164,0,0,5587,2135,0,0,0,0,5217,2112,0,0,0,0,871,1380,107,0,1,1,1,0,0,32,6850.31201171875,3332.523193359375,3348.7880859375,169.000244140625,6824.48828125,25.823625564575195,67.1786117553711,52.82712936401367,58.79485321044922,0.10261167585849762,-0.32714807987213135,0.633903980255127,-0.675970196723938,1.0,-0.2740958333015442,3,1,1,1.0,0,0,9130760,0
1779334257.233587,left,43818139,165,306,0,5170,2220,0,0,601,0,64,2033,169,632,1253,0,1664,2688,1381,0,1,1,1,0,0,32,10518.2021484375,4868.83984375,4714.2119140625,935.1502075195312,10501.3525390625,16.785358428955078,103.14832305908203,53.81283187866211,65.72234344482422,0.13475476205348969,-0.35191139578819275,0.6180887222290039,-0.4761810004711151,1.0,-0.24605430662631989,3,1,1,1.0,0,0,9130760,0
1779334257.278587,left,43870143,164,469,117,3957,1009,0,0,1303,0,3916,1051,179,1302,2516,0,2252,65228,2252,0,1,1,1,0,0,32,14872.83203125,5828.595703125,5991.28759765625,3052.947509765625,14544.470703125,328.3605041503906,145.8526611328125,54.58788299560547,83.1727294921875,0.21572349965572357,-0.3713826835155487,1.5569714307785034,-0.37441906332969666,1.0,0.27470365166664124,3,1,1,1.0,0,0,9130760,0
1779334257.324086,left,43919156,164,512,73,3185,375,0,0,1595,1078,3200,0,2081,0,3462,528,17,3972,2850,0,1,1,1,0,0,32,17667.990234375,5716.38720703125,6372.68701171875,5578.91552734375,16808.806640625,859.184326171875,173.2637939453125,55.12050247192383,99.38710021972656,0.29095718264579773,-0.38476336002349854,1.5349740982055664,-0.27300259470939636,1.0,1.0135828256607056,3,1,1,1.0,0,0,9130760,0
1779334257.397087,left,43974150,168,496,69,2778,14,0,0,1798,0,3221,227,0,408,3830,0,1586,3438,3192,0,1,1,1,0,0,32,19007.44140625,5160.8017578125,6112.74658203125,7733.8955078125,17698.572265625,1315.8697509765625,186.39932250976562,55.42467498779297,112.15999603271484,0.350222647190094,-0.392404705286026,1.0776715278625488,-0.1389487087726593,1.0,1.6728525161743164,3,1,1,1.0,0,0,9130760,0
1779334257.427587,left,44024141,165,879,210,2708,0,0,0,2268,0,3034,27,0,0,4204,0,1123,2693,3242,0,1,1,1,0,0,32,19349.587890625,4536.47119140625,5732.03515625,9081.08203125,17660.22265625,1689.3653564453125,189.754638671875,55.56114959716797,121.09273529052734,0.39167001843452454,-0.3958335220813751,0.8290966749191284,-0.06858868151903152,1.0,2.1176187992095947,3,1,1,1.0,0,0,9130760,0
1779334257.488587,left,44077150,165,1558,611,2868,0,0,0,2603,0,2877,0,0,0,4474,0,736,2221,3178,0,1,1,1,0,0,32,19720.03125,4302.15625,5590.97314453125,9826.90234375,17446.994140625,2273.03759765625,193.38743591308594,54.77019119262695,128.17874145507812,0.4245487451553345,-0.375962495803833,0.620248019695282,0.37486135959625244,1.0,2.49338698387146,4,1,1,1.0,0,0,9130760,0
1779334257.541087,left,44129155,164,2292,1033,3065,26,0,0,3078,0,2761,0,0,0,4601,0,573,1957,3067,0,1,1,1,0,0,32,20212.12109375,4559.3515625,5552.13232421875,10100.63671875,17064.447265625,3147.67431640625,198.21319580078125,53.00200271606445,134.560791015625,0.45416098833084106,-0.3315412998199463,0.5694114565849304,0.854171633720398,1.0,2.865063190460205,4,1,1,1.0,0,0,9130760,0
1779334257.616089,left,44184149,164,2951,1404,3218,12,0,0,3391,0,2660,0,0,0,4768,0,400,1829,3009,0,1,1,1,0,0,32,20991.529296875,5204.27880859375,5652.5791015625,10134.7138671875,16704.490234375,4287.0380859375,205.85658264160156,50.698944091796875,140.03997802734375,0.47958412766456604,-0.273911714553833,0.46228933334350586,1.0520869493484497,1.0,3.2514686584472656,4,1,1,0.9122760891914368,0,0,9130760,0
1779334257.645107,left,44239143,164,65,2258,3293,0,0,0,3805,0,2466,0,0,0,4728,0,212,1558,2499,0,1,1,1,0,0,32,21905.19140625,6037.53125,5791.99853515625,10075.6640625,16407.51953125,5497.6748046875,214.81654357910156,48.396888732910156,144.599853515625,0.500741720199585,-0.2158493846654892,0.3847254812717438,1.051632046699524,1.0,3.63261342048645,4,1,1,0.7194979190826416,0,0,9130760,0
1779334257.699107,left,44283153,168,4984,3467,3049,0,0,0,3986,339,2059,0,0,0,3574,3328,0,1227,1275,0,1,1,1,0,0,32,22865.525390625,7207.74462890625,5959.64892578125,9698.1318359375,15803.2373046875,7062.28857421875,224.23419189453125,45.48258972167969,149.30490112304688,0.5225728154182434,-0.14263498783111572,0.49604853987693787,1.6635855436325073,1.0,4.049960136413574,4,1,0,0.04910010099411011,0,0,9130760,0
1779334257.751107,left,44283153,56160,4984,3467,3049,0,0,0,3986,339,2059,0,0,0,3574,0,0,1227,1275,0,1,1,1,0,0,32,22865.525390625,7207.74462890625,5959.64892578125,9698.1318359375,15803.2373046875,7062.28857421875,224.23419189453125,45.48258972167969,149.30490112304688,0.5225728154182434,-0.14263498783111572,0.49604853987693787,1.6635855436325073,1.0,4.049960136413574,4,1,0,0.04910010099411011,0,0,9130760,0
1779334257.803606,left,44396165,165,2819,4336,1654,0,0,0,607,909,937,0,0,0,0,0,0,313,0,0,1,1,1,0,3,35,22807.591796875,8332.384765625,6044.82177734375,8430.3857421875,14186.5048828125,8621.087890625,223.6660614013672,42.006866455078125,153.65127563476562,0.5427398681640625,-0.055316295474767685,0.1784505397081375,0.7726497054100037,1.0,4.27751350402832,4,1,0,0.6312247514724731,0,0,9130760,0
1779334257.840109,left,44437973,165,0,568,899,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,18372.53515625,8195.0498046875,4588.1845703125,5589.30078125,10237.6279296875,8134.9072265625,180.1730194091797,38.36005401611328,156.1470184326172,0.5543199181556702,0.03630056604743004,0.2769816815853119,2.191371440887451,1.0,3.5557291507720947,4,1,0,0.7587896585464478,0,0,9130760,0
1779334257.893607,left,44437973,50358,0,568,899,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,18372.53515625,8195.0498046875,4588.1845703125,5589.30078125,10237.6279296875,8134.9072265625,180.1730194091797,38.36005401611328,156.1470184326172,0.5543199181556702,0.03630056604743004,0.2769816815853119,2.191371440887451,1.0,3.5557291507720947,4,1,0,0.7579962015151978,0,0,9130760,0
1779334257.907607,left,44500168,165,0,0,503,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,12553.59765625,5840.232421875,3080.31982421875,3633.045654296875,7067.04833984375,5486.4892578125,123.10873413085938,38.12227249145508,153.78189086914062,0.5433458685874939,0.04227437451481819,-0.1764458566904068,0.09604965895414352,1.0,2.358332872390747,4,1,0,0.7181708812713623,0,0,9130760,0
1779334257.960608,left,44541953,163,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,8348.8388671875,3972.200927734375,2015.1580810546875,2361.479736328125,4782.62060546875,3566.21826171875,81.87413787841797,38.21676254272461,151.4284210205078,0.5324258208274841,0.0399005189538002,-0.2613389194011688,-0.05681118741631508,1.0,1.521284580230713,4,1,0,0.7339965105056763,0,0,9130760,0
1779334258.006607,left,44599174,165,0,41984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,0,0,1,0,0,32,6.387400340079678e-25,807593.625,-12584.9326171875,1.5588099871203642e+31,-7.009326929638404e-13,-6.67685301201778e-19,-50948776.0,1.574711228276638e+34,3.6849757834749366e+24,1.4779451071625884e+28,3.572227842544543e+24,2.2694255676469766e-05,1.734928150631902e-38,-9.66827925438872e-27,-6.042035125251414e-28,1,0,8,821390671872.0,0,0,35667,2399141888
1779334258.058108,left,44654165,164,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,3770.38916015625,1921.260009765625,851.4042358398438,997.72509765625,2263.662109375,1506.7274169921875,36.97488784790039,38.37552261352539,144.8796844482422,0.5020400285720825,0.03591210022568703,-0.3254014253616333,-0.04271188750863075,1.0,0.6277875304222107,4,1,0,0.7605860233306885,0,0,9130760,0
1779334258.118107,left,44708152,164,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,2593.903076171875,1391.968994140625,553.412841796875,648.5213623046875,1614.5303955078125,979.3727416992188,25.437498092651367,38.50269317626953,139.6335906982422,0.47769859433174133,9.845444537632163e-38,-0.450875848531723,-0.05918089300394058,1.0,0.3992520868778229,4,1,0,0.7818859815597534,0,0,9130760,0
1779334258.156106,left,44751183,166,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,1824.987060546875,1043.7298583984375,359.71826171875,421.5389099121094,1188.394775390625,636.59228515625,17.897008895874023,38.66847229003906,132.79539489746094,0.445969820022583,0.028552420437335968,-0.737346887588501,-0.09678327292203903,1.0,0.2509624660015106,4,1,0,0.8096505403518677,0,0,9130760,0
1779334258.223608,left,44808162,163,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,32,1306.2916259765625,798.474365234375,233.81690979003906,274.0002746582031,892.506591796875,413.7850036621094,12.810344696044922,38.85333251953125,125.16983795166016,0.4105876684188843,0.023908227682113647,-0.6209682822227478,-0.08150709420442581,1.0,0.15573740005493164,4,1,0,0.8406118154525757,0,0,9130760,0
1779334258.267608,left,44853792,163,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1.0,0,1,9130760,44853792
1779334258.314107,left,44853792,52561,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,1,0,0,0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,8,822486237184.0,0,0,536906579,175210
1779334258.334108,left,44918181,164,0,0,1012,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1.0,0,0,9130760,44853792
1779334258.470606,left,45064182,164,0,474,6263,2962,0,0,0,0,5410,2573,141,63,115,0,1171,1715,321,0,1,0,0,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1.0,0,0,9130760,44853792
