epoch,mark,Measured Torque,Desired Torque,DPJMC Alpha,DPJMC Tau Des PF,Pressure Total,COP AP,COP ML,DPJMC State,DPJMC Fault Flags,Exoskeleton time (seconds)
1779334232.420681,0,0.000000,0.000000,0.000000,0.000000,-143.500000,0.050000,-0.300000,0.000000,0.000000,19.010000
1779334232.477682,0,0.000000,0.000000,0.000000,0.000000,-143.500000,0.050000,-0.300000,0.000000,0.000000,19.020000
1779334232.478682,0,0.000000,0.000000,0.000000,0.000000,-143.500000,0.050000,-0.300000,0.000000,0.000000,19.030000
1779334232.479681,0,0.000000,0.000000,0.000000,0.000000,-143.500000,0.050000,-0.300000,0.000000,0.000000,19.040000
1779334232.480182,0,0.000000,0.000000,0.000000,0.000000,-143.500000,0.050000,-0.300000,0.000000,0.000000,19.040000
1779334232.529681,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.060000
1779334232.530182,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.070000
1779334232.531182,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.090000
1779334232.531182,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.100000
1779334232.560181,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.110000
1779334232.587181,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.120000
1779334232.587682,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.120000
1779334232.588182,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.130000
1779334232.617180,0,0.000000,0.000000,0.000000,0.000000,-145.470000,0.050000,-0.300000,0.000000,51.000000,19.140000
1779334232.617681,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.150000
1779334232.648682,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.170000
1779334232.648682,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.180000
1779334232.676682,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.190000
1779334232.677182,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.200000
1779334232.677682,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.200000
1779334232.678181,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.210000
1779334232.704180,0,0.000000,0.000000,0.000000,0.000000,-150.610000,0.050000,-0.300000,0.000000,51.000000,19.220000
